timestep_ns,distance_w0_m,euclidean_from_positions_m,abs_error_m,rel_error
20000000000,3541019.0574743343,3555598.0848461315,14579.027371797245,0.004117184102984149
20000000000,1685875.7827331217,1691259.3507686423,5383.568035520613,0.0031933361227793645
20000000000,3540947.498188091,3559070.8814832973,18123.383295206353,0.005118229881826862
20000000000,1505952.6915192152,1514337.609584286,8384.918065070873,0.005567849582719701
20000000000,3541154.7826549993,3547066.5155408373,5911.732885838021,0.0016694364546826356
20000000000,1713549.8825405277,1718438.6819145791,4888.799374051392,0.0028530242532555893
20000000000,3541069.0520776613,3529687.808021665,11381.244055996183,0.0032140700699746123
20000000000,2066198.3293551016,2063723.9430296058,2474.3863254957832,0.001197555089625924
20000000000,3539982.1027924083,3521187.7778413384,18794.324951069895,0.005309158183665549
20000000000,2261081.793944798,2253541.7924187,7540.001526097767,0.0033346876465459915
20000000000,3537784.1491384124,3527766.582500047,10017.566638365388,0.0028315935105325896
20000000000,2176037.8983796015,2170817.3989038304,5220.499475771096,0.0023990848135772677
20000000000,3535404.740616496,3542784.0057687997,7379.265152303502,0.0020872476261421546
20000000000,1860946.546674568,1862985.3935426008,2038.8468680328224,0.0010955966852869334
20000000000,3534105.99905835,3552531.2059923112,18425.20693396125,0.005213541115877843
20000000000,1547131.292619,1554768.2413943708,7636.948775370838,0.004936199540274912
20000000000,3534662.620860538,3548240.6986278673,13578.07776732929,0.0038414070093127062
20000000000,1564180.3753465023,1571544.605406311,7364.230059808819,0.004708044018374461
20000000000,3536742.418060503,3533771.2203572923,2971.197703210637,0.0008400944575545305
20000000000,1891206.0139545093,1892628.904768085,1422.8908135758247,0.0007523721916474673
20000000000,3539153.932695054,3522196.5040536574,16957.428641396575,0.004791379229013514
20000000000,2193485.897931898,2187804.353316168,5681.544615730178,0.002590189716326398
20000000000,3541108.598535445,3530953.7206541467,10154.877881298307,0.0028677115086214043
20000000000,2640326.039418599,2634162.3079105183,6163.731508080848,0.002334458478256005
20000000000,3541137.346116347,3548454.3759093303,7317.029792983551,0.0020662937010924804
20000000000,2459162.228051556,2459112.9663418774,49.26170967845246,2.0031907255457283e-05
20000000000,3540940.7149712835,3559425.089868082,18484.37489679875,0.0052201876237706665
20000000000,2173987.6896074023,2182036.208354746,8048.518747343682,0.0037021915008162505
20000000000,3541038.555255453,3554617.887454978,13579.332199525088,0.003834844491984207
20000000000,2037524.7561270038,2048872.4651217556,11347.708994751796,0.0055693600583886435
20000000000,3541200.495108068,3538099.4726692433,3101.0224388246424,0.0008756980699365929
20000000000,2195535.4075779486,2203031.055363772,7495.647785823327,0.0034140409487143316
20000000000,3540672.9845202453,3523634.8998885285,17038.084631716833,0.004812103435196363
20000000000,2480788.5222070143,2480050.95771154,737.5644954741001,0.0002973105078775242
20000000000,3538976.8334633545,3522717.270257993,16259.563205361366,0.004594424877726381
20000000000,2645428.102568786,2639080.1344827972,6347.96808598889,0.0023995995505698424
20000000000,3536536.1296459013,3535045.3608531374,1490.768792763818,0.0004215335961838689
20000000000,2573067.2407091307,2569274.926620333,3792.3140887976624,0.0014738495865162507
20000000000,3534547.457921545,3549114.031502731,14566.573581186123,0.004121199037387335
20000000000,2312513.401967949,2316814.3253260395,4300.9233580906875,0.0018598479707968836
20000000000,3534146.771645226,3552215.007416578,18068.23577135196,0.005112474647718375
20000000000,2068194.3982437162,2078731.9191105438,10537.520866827574,0.005095034043113113
20000000000,3535572.867623742,3541558.860128418,5985.992504675873,0.0016930756991296455
20000000000,2080987.7591908353,2091227.0332250067,10239.274034171365,0.004920391284835223
20000000000,3537992.390136609,3526745.2224868494,11247.167649759445,0.003178968864126124
20000000000,2336951.5212247027,2340560.597346793,3609.0761220902205,0.0015443521567785232
20000000000,3540118.163105778,3521316.3917565113,18801.771349266637,0.005311057564466061
20000000000,2587848.178005319,2583547.4323979784,4300.745607340708,0.0016619002783446397
20000000000,3540759.3283746233,3524406.8871588754,16352.441215747967,0.004618343044302453
20000000000,2255123.580543961,2247750.6248427536,7372.955701207276,0.0032694242412333063
20000000000,3541203.6284420136,3539589.32920438,1614.2992376335897,0.0004558617371415651
20000000000,2040206.4996226695,2038350.486686546,1856.0129361236468,0.0009097181763056393
20000000000,3541019.4279044885,3555598.0429015844,14578.614997095894,0.00411706721578855
20000000000,1685876.2367783193,1691259.985650896,5383.748872576747,0.003193442528655009
20000000000,3540948.5118092783,3559071.04923723,18122.53742795158,0.0051179895351519
20000000000,1505950.2768848625,1514335.4220860784,8385.145201215986,0.005568009335979606
20000000000,3541154.929265976,3547066.2469971897,5911.317731213756,0.0016693191484957357
20000000000,1713550.9738851055,1718439.7957907605,4888.821905655088,0.002853035585262307
20000000000,3541067.462736184,3529688.0767930276,11379.385943156201,0.0032135467801461615
20000000000,2066203.311415681,2063729.3778243046,2473.9335913762916,0.0011973330880402325
20000000000,3539981.702755918,3521187.7778413384,18793.924914579373,0.0053090457783858255
20000000000,2261089.4224190637,2253550.522070287,7538.900348776951,0.003334189384120569
20000000000,3537785.248080473,3527766.51076426,10018.737316213083,0.0028319235379391772
20000000000,2176045.7153780255,2170825.0670685866,5220.648309438955,0.0023991445917449475
20000000000,3535404.3825746486,3542784.0057687997,7379.623194151092,0.0020873491107619496
20000000000,1860949.1515200147,1862988.6707456235,2039.5192256087903,0.0010959564499346585
20000000000,3534105.74957319,3552531.2104694042,18425.460896214005,0.005213613344320335
20000000000,1547130.291835288,1554766.7161958388,7636.424360550707,0.0049358637736269615
20000000000,3534663.034435271,3548240.6313788365,13577.596943565644,0.0038412705288426233
20000000000,1564178.983762378,1571543.4025003584,7364.418737980304,0.004708168831335653
20000000000,3536742.745722185,3533771.2371716658,2971.5085505191237,0.0008401822705689488
20000000000,1891210.758627038,1892632.492319212,1421.733692174079,0.0007517584625027275
20000000000,3539153.922951239,3522196.5040536574,16957.418897581752,0.004791376489056812
20000000000,2193493.0328699276,2187811.811726323,5681.221143604722,0.002590033822068499
20000000000,3541108.696703569,3530953.7878422705,10154.90886129858,0.0028677201777939833
20000000000,2640326.4121146705,2634162.1474947194,6164.264619951136,0.0023346600600848057
20000000000,3541137.7613123576,3548454.3423434207,7316.581031063106,0.0020661667306474843
20000000000,2459162.1460833275,2459113.0906454613,49.055437866132706,1.994802902454505e-05
20000000000,3540940.2111365227,3559425.089868082,18484.878731559496,0.005220330654955191
20000000000,2173988.6978068063,2182036.2712951745,8047.573488368187,0.0037017549799071413
20000000000,3541039.8113715043,3554617.8874549777,13578.076083473396,0.003834488400799532
20000000000,2037524.6955445872,2048872.4573606616,11347.761816074373,0.005569386148245608
20000000000,3541200.4647504953,3538099.4726692433,3100.9920812519267,0.000875689504765276
20000000000,2195535.5956654334,2203031.326602098,7495.730936664622,0.003414078528930787
20000000000,3540671.360935769,3523634.8998885285,17036.461047240533,0.004811647089081417
20000000000,2480789.2965331557,2480050.9577115397,738.3388216160238,0.0002976225440217091
20000000000,3538977.831846648,3522717.270257993,16260.56158865476,0.004594705692228074
20000000000,2645427.560182463,2639080.134482798,6347.4256996647455,0.002399395014704899
20000000000,3536535.799799254,3535045.3608531374,1490.4389461167157,0.00042144036720943645
20000000000,2573065.1858933857,2569274.9266203335,3790.2592730522156,0.001473052176770334
20000000000,3534547.8756416994,3549114.031502731,14566.15586103173,0.004121080368274042
20000000000,2312514.0945022977,2316814.3253260395,4300.23082374176,0.001859547941335796
20000000000,3534145.9590310412,3552215.0746624083,18069.11563136708,0.00511272478296881
20000000000,2068193.1767500134,2078731.9191105438,10538.742360530421,0.005095627661382746
20000000000,3535574.2376517453,3541558.7928746743,5984.55522292899,0.0016926685230356827
20000000000,2080986.1475134662,2091227.1175491877,10240.970035721548,0.004921210094530568
20000000000,3537991.892660614,3526745.2224868494,11246.670173764694,0.00317882870141544
20000000000,2336951.136010881,2340560.79591737,3609.6599064888433,0.0015446022173362364
20000000000,3540118.1049967534,3521316.358138061,18801.746858692262,0.005311050733633506
20000000000,2587848.2301865043,2583547.432397979,4300.797788525466,0.0016619204087619584
20000000000,3540759.75713496,3524406.8871588754,16352.86997608468,0.004618463577804771
20000000000,2255116.4142829673,2247743.0521614533,7373.362121514045,0.003269614852170931
20000000000,3541203.5997661934,3539589.2956249574,1614.3041412360035,0.0004558631255606391
20000000000,2040201.5214639453,2038345.5406925976,1855.9807713476475,0.0009097046305582057
20000000000,3541019.3911667275,3555598.0848461315,14578.69367940398,0.004117089478744836
20000000000,1685875.777670485,1691259.3955521588,5383.617881673854,0.0031933656992882637
20000000000,3540949.111336147,3559070.906646388,18121.79531024117,0.005117779087032139
20000000000,1505951.1904943169,1514337.4890865323,8386.298592215404,0.0055687718467573085
20000000000,3541153.5881052455,3547066.3812689823,5912.7931637368165,0.0016697364337988393
20000000000,1713548.323333887,1718438.821147617,4890.497813730035,0.0028540180321352487
20000000000,3541068.4427877837,3529688.0767930276,11380.36599475611,0.0032138226579423775
20000000000,2066198.6464708415,2063723.943029606,2474.7034412354697,0.0011977083836843918
20000000000,3539983.6577811344,3521187.7778413384,18795.879939795937,0.005309595115921302
20000000000,2261081.5686479835,2253542.883622373,7538.685025610495,0.0033341057351231524
20000000000,3537782.583092604,3527766.51076426,10016.072328343987,0.0028311723779216227
20000000000,2176036.9963592216,2170818.3574217176,5218.638937504031,0.002398230795816182
20000000000,3535405.9616022483,3542784.0057688,7378.044166551903,0.0020869015458717414
20000000000,1860947.1302063921,1862985.7043187846,2038.5741123924963,0.001095449773560415
20000000000,3534105.9010617123,3552531.2104694033,18425.309407691006,0.005213570256102313
20000000000,1547130.1285596301,1554768.0441706371,7637.915611007018,0.004936828176255527
20000000000,3534662.4703492466,3548240.56412981,13578.093780563213,0.003841411703228799
20000000000,1564179.8716591368,1571544.5252123259,7364.653553189011,0.004708316279110068
20000000000,3536741.7864207546,3533771.304429177,2970.481991577428,0.0008398922429063186
20000000000,1891205.3539290342,1892629.024352554,1423.6704235197976,0.0007527846833566121
20000000000,3539153.565956317,3522196.5040536574,16957.06190265948,0.004791276102221776
20000000000,2193486.1644312027,2187804.9080724157,5681.256358786952,0.002590057986648012
20000000000,3541108.927502798,3530953.7206541477,10155.20684865024,0.002867804141741476
20000000000,2640336.1901702797,2634172.4141207947,6163.7760494849645,0.002334466373044507
20000000000,3541137.676966706,3548454.3759093294,7316.698942623567,0.002066200077510389
20000000000,2459170.1850564983,2459120.7974796533,49.38757684500888,2.0083025219287224e-05
20000000000,3540938.7793756006,3559425.1234183786,18486.344042778015,0.005220746585750869
20000000000,2173992.58913572,2182040.1106659654,8047.521530245431,0.0037017244541043986
20000000000,3541039.6330810064,3554617.7532268804,13578.120145874098,0.003834501037216569
20000000000,2037525.4406518845,2048874.4209166719,11348.98026478733,0.0055699821157356175
20000000000,3541201.729064081,3538099.6069964543,3102.1220676265657,0.0008760082889845529
20000000000,2195540.4660955635,2203035.395182443,7494.929086879361,0.003413705737889659
20000000000,3540671.3274750505,3523634.8998885285,17036.427586521953,0.004811637684165137
20000000000,2480797.3902769713,2480059.1954999617,738.194777009543,0.00029756350917763846
20000000000,3538976.702356907,3522717.270257993,16259.432098913938,0.0045943880015048965
20000000000,2645437.0748256445,2639091.1105674063,6345.964258238208,0.0023988339464307454
20000000000,3536537.690518272,3535045.3608531374,1492.329665134661,0.0004219747662058603
20000000000,2573074.4616911532,2569284.953403547,3789.508287606295,0.0014727550034116155
20000000000,3534546.1714800415,3549113.9597770744,14567.788297032937,0.004121544206885514
20000000000,2312520.6024443395,2316820.722316414,4300.119872074574,0.001859494729486664
20000000000,3534147.893633799,3552215.146385348,18067.252751548775,0.005112194875628729
20000000000,2068195.8696601444,2078734.340818131,10538.47115798667,0.0050954898965727075
20000000000,3535571.8268921995,3541558.7928746743,5986.965982474852,0.001693351535651717
20000000000,2080989.8121543403,2091229.8159243423,10240.003770001931,0.0049207370983719466
20000000000,3537993.1846764665,3526745.22248685,11247.962189616635,0.0031791927238110865
20000000000,2336956.3672321206,2340567.150186181,3610.7829540604725,0.0015450793197038016
20000000000,3540117.6416232404,3521316.358138061,18801.2834851793,0.005310920536685442
20000000000,2587858.800334627,2583557.054642984,4301.745691642631,0.001662279909199987
20000000000,3540759.4618811477,3524406.887158875,16352.57472227281,0.004618380575783296
20000000000,2255115.384802114,2247741.9703530073,7373.414449106902,0.003269639548733741
20000000000,3541203.5233660233,3539589.362783809,1614.1605822141282,0.0004558225957823002
20000000000,2040201.0910208474,2038344.8079555505,1856.2830652969424,0.0009098529911912366
20000000000,3541019.0057751737,3555598.0429015835,14579.037126409821,0.004117186917842675
20000000000,1685875.7399129483,1691259.311253863,5383.571340914583,0.0031933381645272195
20000000000,3540946.710821424,3559070.881483297,18124.17066187272,0.005118453380414838
20000000000,1505951.4939639387,1514337.7578892088,8386.263925270177,0.005568747704612984
20000000000,3541156.5447806693,3547066.3812689823,5909.836488313042,0.0016689000933956403
20000000000,1713549.7750103348,1718438.681914579,4888.906904244097,0.002853087185176521
20000000000,3541069.161831878,3529687.942407267,11381.219424610958,0.003214063014438042
20000000000,2066197.0178819771,2063723.1666332989,2473.8512486782856,0.0011972968827600903
20000000000,3539981.084381905,3521187.777841338,18793.306540566962,0.005308872022927306
20000000000,2261080.5310595073,2253541.2468171623,7539.28424234502,0.0033343722785549035
20000000000,3537783.700738854,3527766.5107642603,10017.189974593464,0.0028314874005726832
20000000000,2176037.540930619,2170816.919645176,5220.621285443194,0.0023991411854091945
20000000000,3535405.1171712405,3542784.1402747156,7379.023103475105,0.0020871789395890314
20000000000,1860946.3782079485,1862985.0686597286,2038.6904517801013,0.0010955127324750306
20000000000,3534107.2264942448,3552531.2104694042,18423.98397515947,0.0052131932605326324
20000000000,1547131.262607265,1554768.2413943715,7636.978787106462,0.004936219034341295
20000000000,3534662.5915986444,3548240.56412981,13577.972531165462,0.0038413772684946614
20000000000,1564179.3183809281,1571544.6856003334,7365.367219405249,0.0047087742005367346
20000000000,3536741.1248145252,3533771.304429177,2969.820385348052,0.0008397053333960924
20000000000,1891205.6531094539,1892628.5460149152,1422.892905461369,0.000752373441313428
20000000000,3539154.180267004,3522196.5040536574,16957.67621334642,0.004791448846138454
20000000000,2193485.183769321,2187803.9218392572,5681.261930063833,0.0025900616845293926
20000000000,3541109.507990094,3530953.7206541477,10155.787335946225,0.002867967599711586
20000000000,2640326.0727662737,2634162.147494718,6163.925271555781,0.0023345318349630305
20000000000,3541137.542120827,3548454.4430411593,7316.900920332409,0.0020662571937124577
20000000000,2459162.634437718,2459112.8420383,49.79239941807464,2.0247704938579452e-05
20000000000,3540938.7858870537,3559425.0563177858,18486.270430732053,0.0052207257873002145
20000000000,2173988.756897704,2182036.2083547465,8047.451457042247,0.0037016987468352926
20000000000,3541038.451519931,3554617.7532268804,13579.301706949249,0.0038348359931309308
20000000000,2037523.6580923116,2048872.4340773777,11348.77598506608,0.005569886729900201
20000000000,3541202.3681571265,3538099.6069964548,3102.761160671711,0.0008761886043486455
20000000000,2195533.186934978,2203031.055363772,7497.8684287942015,0.003415055838559846
20000000000,3540673.4892971986,3523634.8998885285,17038.589408670086,0.004812245314394166
20000000000,2480789.0222004787,2480050.95771154,738.064488938544,0.00029751199410092325
20000000000,3538976.145444386,3522717.2702579936,16258.875186392572,0.004594231359067541
20000000000,2645429.7075643083,2639080.7801338807,6348.927430427633,0.0023999607369168006
20000000000,3536535.8677846654,3535045.360853137,1490.506931528449,0.0004214595828380847
20000000000,2573066.7777661374,2569275.516430214,3791.2613359233364,0.0014734407084509484
20000000000,3534547.1153659667,3549113.9597770744,14566.844411107711,0.0041212760604549085
20000000000,2312514.3629618688,2316814.7016190034,4300.338657134678,0.0018595943558278288
20000000000,3534147.3492111573,3552215.146385348,18067.797174190637,0.005112349709534176
20000000000,2068192.4618800895,2078731.8356105702,10539.373730480671,0.005095934698891542
20000000000,3535573.032532598,3541558.792874675,5985.760342076886,0.0016930099553873939
20000000000,2080988.035765951,2091227.1175491877,10239.081783236703,0.004920298246437537
20000000000,3537992.3344624066,3526745.2224868494,11247.11197555717,0.0031789531780503856
20000000000,2336950.9443079685,2340560.3987762346,3609.454468266107,0.001544514435383221
20000000000,3540117.89485586,3521316.358138061,18801.536717799027,0.005310991689039371
20000000000,2587848.0269642295,2583548.033787438,4299.993176791351,0.001661609620034611
20000000000,3540759.7070897482,3524406.8871588754,16352.81993087288,0.004618449509050059
20000000000,2255123.7092524436,2247750.08393566,7373.625316783786,0.0032697209853858023
20000000000,3541203.7730765236,3539589.362783809,1614.4102927143686,0.00045589307935019023
20000000000,2040206.6475848255,2038350.6698721386,1855.977712686872,0.0009097008456883318
20000000000,3541019.1464310233,3555598.0429015844,14578.896470561158,0.004117147032445492
20000000000,1685876.255039108,1691259.9856508954,5383.73061178741,0.0031934316624339203
20000000000,3540948.866514296,3559070.881483297,18122.01496900106,0.005117841474745819
20000000000,1505951.597403003,1514335.4128170158,8383.815414012875,0.00556712143236919
20000000000,3541154.0862199436,3547066.381268983,5912.295049039181,0.0016695955344180875
20000000000,1713551.4421414512,1718439.795790761,4888.353649309836,0.0028527615390412714
20000000000,3541067.16963727,3529687.9424072667,11379.227230003104,0.003213502225423399
20000000000,2066203.942695434,2063729.1837238753,2474.758971558651,0.001197732189171144
20000000000,3539982.478052178,3521187.7778413384,18794.70021083951,0.005309263626971683
20000000000,2261090.3328638403,2253549.9764655763,7540.356398263946,0.0033348320005921746
20000000000,3537784.4933581753,3527766.51076426,10017.982593915425,0.002831710810176016
20000000000,2176045.3325173864,2170824.5878068404,5220.744710545987,0.0023991893149148233
20000000000,3535406.1153480215,3542784.140274716,7378.024926694576,0.002086896013067594
20000000000,1860949.7614686147,1862988.458857014,2038.6973883993924,0.001095514468262971
20000000000,3534104.515116117,3552531.2104694042,18426.695353287272,0.005213964463833024
20000000000,1547129.106745741,1554766.7622188965,7637.655473155435,0.004936663294520143
20000000000,3534663.42701986,3548240.6986278677,13577.271608007606,0.003841178060750993
20000000000,1564178.4991541787,1571543.4025003584,7364.903346179752,0.004708480106434326
20000000000,3536742.1710513346,3533771.035399299,2971.135652035475,0.0008400769715006601
20000000000,1891209.9434992669,1892632.6119048581,1422.6684055912774,0.0007522530274766551
20000000000,3539153.6963453963,3522196.6385558317,16957.0577895646,0.004791274763533104
20000000000,2193493.1451101005,2187810.825487716,5682.319622384384,0.0025905344792400368
20000000000,3541109.0397382523,3530953.5862780144,10155.453460237943,0.0028678736933185774
20000000000,2640327.4164449875,2634164.072484796,6163.343960191589,0.0023343104805123344
20000000000,3541137.733042897,3548454.443041159,7316.709998261649,0.002066203166848979
20000000000,2459163.1616130364,2459114.3336816393,48.82793139712885,1.985550701121482e-05
20000000000,3540940.6928810114,3559425.081480508,18484.3885994968,0.005220191526127304
20000000000,2173989.172851733,2182036.96364005,8047.790788317099,0.0037018541255016465
20000000000,3541039.2894042884,3554617.728059114,13578.438654825557,0.003834591357248077
20000000000,2037525.609474271,2048872.705715671,11347.096241399879,0.005569056991792949
20000000000,3541200.450543804,3538099.6741601024,3100.776383701712,0.0008756285974225327
20000000000,2195537.941592657,2203031.59784047,7493.656247812789,0.003413129924038955
20000000000,3540671.79880052,3523634.832669229,17036.966131291352,0.004811789146077588
20000000000,2480789.839716774,2480052.2448642743,737.5948524996638,0.0002973225868193145
20000000000,3538976.4488030975,3522717.270257993,16259.17854510434,0.004594316684589209
20000000000,2645428.4936924474,2639082.0714364043,6346.422256043181,0.0023990148556935456
20000000000,3536536.827751811,3535045.360853137,1491.4668986741453,0.0004217309111474109
20000000000,2573066.55067116,2569276.401145243,3790.149525917135,0.001473008743177867
20000000000,3534547.5086318245,3549114.09427383,14566.585642005317,0.004121202390527167
20000000000,2312514.571496331,2316815.4542051516,4300.882708820514,0.0018598294522475566
20000000000,3534145.702524537,3552215.011893689,18069.309369151946,0.005112779972892612
20000000000,2068193.8539102331,2078732.3053368751,10538.451426642016,0.005095485322479554
20000000000,3535573.746124767,3541558.792874675,5985.046749907546,0.0016928077816132587
20000000000,2080986.4289942747,2091227.5447842889,10241.115790014155,0.004921279469834703
20000000000,3537992.653002185,3526745.3570018006,11247.29600038426,0.0031790049057451547
20000000000,2336952.422215777,2340561.193058584,3608.770842806902,0.001544220930003039
20000000000,3540117.840451263,3521316.358138061,18801.482313201763,0.005310976402640065
20000000000,2587850.067117466,2583549.8379565026,4300.229160963558,0.0016616994993660752
20000000000,3540759.447171989,3524406.752728401,16352.69444358768,0.004618414407295759
20000000000,2255115.5102735036,2247741.4294490796,7374.080824424047,0.003269934861797704
20000000000,3541203.6735707624,3539589.362783809,1614.310786953196,0.0004558649927428236
20000000000,2040200.8692616671,2038344.4415872972,1856.4276743698865,0.0009099239699087636
20000000000,3541019.002857886,3555598.177124139,14579.174266253132,0.004117225650155103
20000000000,1685875.5839541047,1691259.3112538632,5383.727299758466,0.0031934309690465445
20000000000,3540947.319781528,3559070.881483297,18123.56170176901,0.005118280523554135
20000000000,1505952.3242722526,1514337.7949654392,8385.470693186624,0.005568217903072649
20000000000,3541156.1920319805,3547066.3812689832,5910.189237002749,0.0016689998736292323
20000000000,1713550.44155151,1718438.6645104792,4888.222958969185,0.002852686936103972
20000000000,3541068.7262888136,3529687.9424072662,11380.783881547395,0.0032139404121294553
20000000000,2066197.0611678888,2063723.0695838113,2473.9915840774775,0.0011973647773359472
20000000000,3539982.048822434,3521187.845081125,18794.203741309233,0.005309124024389072
20000000000,2261079.9351866534,2253541.1104168077,7538.824769845698,0.003334169947964871
20000000000,3537783.642687245,3527766.4435064252,10017.19918081956,0.002831490049292741
20000000000,2176036.4752289685,2170817.3989038304,5219.0763251380995,0.002398432372136103
20000000000,3535404.769492926,3542784.140274716,7379.3707817899995,0.00208727748671573
20000000000,1860945.3627013743,1862985.0686597282,2039.7059583538212,0.0010960590242117348
20000000000,3534105.86679352,3552531.138746764,18425.271953244228,0.005213559708657342
20000000000,1547131.2705477576,1554768.3400062777,7637.06945852004,0.004936277615160707
20000000000,3534662.32522641,3548240.7703542276,13578.445127817802,0.003841511261460611
20000000000,1564179.8919251584,1571544.728366949,7364.836441790452,0.004708433141105
20000000000,3536742.136015379,3533771.035399299,2971.100616079755,0.0008400670735433101
20000000000,1891206.3210646631,1892628.7851836565,1422.4641189933755,0.0007521464491471205
20000000000,3539154.4189879154,3522196.6385558317,16957.780432083644,0.0047914779703037156
20000000000,2193485.4894635445,2187802.935606874,5682.553856670391,0.002590650306996177
20000000000,3541108.7226007427,3530953.586278015,10155.136322727893,0.002867784391344393
20000000000,2640333.796803493,2634170.489126095,6163.30767739797,0.002334291097913282
20000000000,3541137.8351779506,3548454.308777514,7316.473599563353,0.002066136349418797
20000000000,2459168.1643646546,2459119.305832485,48.85853216936812,1.986791016465159e-05
20000000000,3540939.4312501615,3559425.2240692624,18485.792819100898,0.00522058995303806
20000000000,2173991.9740754277,2182039.229498087,8047.255422659218,0.0037016030963415206
20000000000,3541039.7150406926,3554617.75322688,13578.03818618739,0.0038344778028086466
20000000000,2037526.2441667928,2048873.955251377,11347.71108458424,0.005569357016662462
20000000000,3541200.078084388,3538099.6069964548,3100.4710879330523,0.0008755424770040816
20000000000,2195539.7277686857,2203034.3441315414,7494.61636285577,0.0034135644498095715
20000000000,3540672.6259113452,3523634.8998885285,17037.72602281673,0.004812002639874488
20000000000,2480794.237147541,2480057.2325870893,737.0045604514889,0.0002970841150046
20000000000,3538977.2589143617,3522717.1693790457,16260.089535315987,0.0045945730491368094
20000000000,2645435.611801029,2639088.608662741,6347.00313828839,0.0023992279796850964
20000000000,3536535.9963188577,3535045.428110207,1490.5682086506858,0.0004214768943967211
20000000000,2573073.5379128815,2569282.1517990916,3791.386113789864,0.001473485331035351
20000000000,3534547.4696873813,3549114.09427383,14566.624586448539,0.0041212134541616175
20000000000,2312518.3681092337,2316819.217140299,4300.849031065125,0.0018598118356056971
20000000000,3534146.401741343,3552215.0118936882,18068.61015234515,0.005112581115327422
20000000000,2068195.444620843,2078733.871091601,10538.426470757928,0.005095469336888473
20000000000,3535573.7688951828,3541558.7928746743,5985.023979491554,0.001692801330337336
20000000000,2080988.6759729437,2091229.2312687116,10240.555295767961,0.00492100481564615
20000000000,3537992.024668212,3526745.357001801,11246.667666411027,0.0031788278741147597
20000000000,2336955.890954967,2340565.1644750247,3609.2735200575553,0.0015444337370795098
20000000000,3540118.604034528,3521316.358138061,18802.245896467008,0.00531119095135368
20000000000,2587855.6773304734,2583555.8518607696,4299.825469703879,0.0016615399024645008
20000000000,3540759.3747119154,3524406.7527284017,16352.621983513702,0.0046183940372520205
20000000000,2255117.4429083373,2247743.5930659715,7373.849842365831,0.00326982963373121
20000000000,3541203.491002653,3539589.362783809,1614.1282188436016,0.0004558134608600476
20000000000,2040202.1355288548,2038345.907061392,1856.2284674628172,0.0009098257643876308
20000000000,3541019.028960405,3555598.177124139,14579.148163734004,0.0041172182483340805
20000000000,1685875.910024658,1691259.4798508354,5383.569826177321,0.003193336943819655
20000000000,3540948.0400365195,3559070.8982586907,18122.8582221712,0.005118080812613192
20000000000,1505952.4293816832,1514337.1646694862,8384.735287802992,0.005567729182020452
20000000000,3541155.3304446684,3547066.372876994,5911.0424323254265,0.0016692412167029023
20000000000,1713550.6748260185,1718438.9516789748,4888.2768529562745,0.0028527179993977094
20000000000,3541068.256500401,3529687.9508063723,11380.305694028735,0.0032138057980491365
20000000000,2066199.0253620446,2063724.6466393932,2474.378722651396,0.00119755100659668
20000000000,3539981.9404025087,3521187.79465128,18794.145751228556,0.005309107805530667
20000000000,2261083.4370858404,2253543.416436955,7540.020648885518,0.0033346936805672893
20000000000,3537784.308900627,3527766.477135338,10017.831765288953,0.002831668324178308
20000000000,2176039.866891571,2170819.1661717873,5220.700719783548,0.002399175125059273
20000000000,3535405.034318977,3542784.140274716,7379.10595573904,0.002087202423515379
20000000000,1860947.0566887378,1862985.916205438,2038.859516700264,0.0010956031819239894
20000000000,3534106.1364807254,3552531.1387467636,18425.00226603821,0.005213483000933833
20000000000,1547130.93324748,1554767.9455588094,7637.012311329367,0.0049362417538243
20000000000,3534662.840058688,3548240.770354227,13577.930295539089,0.0038413650494918622
20000000000,1564179.7749306683,1571544.3648244638,7364.58989379555,0.004708275872012207
20000000000,3536741.985294667,3533771.035399299,2970.9498953679577,0.0008400244936500309
20000000000,1891207.51465484,1892629.8694066785,1422.3547518383712,0.0007520881451753125
20000000000,3539153.968079783,3522196.6385558317,16957.32952395128,0.0047913511751374056
20000000000,2193486.973421557,2187805.1710462607,5681.802375296131,0.002590305957656658
20000000000,3541108.70190988,3530953.5862780153,10155.115631864872,0.00286777856505443
20000000000,2640328.946727815,2634165.6980044427,6163.248723372351,0.0023342730575334277
20000000000,3541137.890843625,3548454.3087775134,7316.417933888268,0.0020661205972256663
20000000000,2459163.895441383,2459114.5988407955,49.296600587666035,2.0046081791884e-05
20000000000,3540939.9567547077,3559425.190518968,18485.233764260076,0.005220431295085246
20000000000,2173989.7267882056,2182036.846140074,8047.119351868518,0.0037015443323907132
20000000000,3541039.1525956425,3554617.7867839034,13578.634188260883,0.0038346467246224915
20000000000,2037525.070255632,2048872.9307873736,11347.86053174152,0.005569433572818711
20000000000,3541200.1317580473,3538099.6069964543,3100.5247615929693,0.0008755576206458847
20000000000,2195536.9949722365,2203032.208126973,7495.213154736441,0.0034138405191533657
20000000000,3540673.263495599,3523634.8862346048,17038.377260994166,0.004812185703962047
20000000000,2480791.0458505484,2480053.145871564,737.899978984613,0.00029744543790531994
20000000000,3538976.7307681213,3522717.191446306,16259.53932181513,0.004594418262333717
20000000000,2645430.52502746,2639083.458578319,6347.06644914113,0.0023992565252021676
20000000000,3536536.2479789215,3535045.419703072,1490.828275849577,0.0004215504016681756
20000000000,2573068.5145512708,2569277.396449954,3791.11810131697,0.0014733840470540756
