timestep_ns,from_sat,to_sat,alpha
30000000000,333,320,-0.7228409859377833
30000000000,321,322,0.970601011973345
30000000000,322,321,-0.9705687045448536
30000000000,321,334,0.9843576823441772
30000000000,334,321,-0.9333870136544116
30000000000,322,323,0.9708781916293124
30000000000,323,322,-0.9698082726186531
30000000000,322,335,0.9096082885313703
30000000000,335,322,-0.9724598256137659
30000000000,323,324,0.970267374991418
30000000000,324,323,-0.9688743160531138
30000000000,323,336,0.7008189866618308
30000000000,336,323,-0.8011446901106216
30000000000,312,324,-0.9685724788958044
30000000000,324,312,0.9692871512712716
30000000000,324,337,0.5970448381120937
30000000000,337,324,-0.6506218338199634
30000000000,325,326,0.968835404584834
30000000000,326,325,-0.9696120986827673
30000000000,325,338,-0.7899858766865225
30000000000,338,325,0.8113908944455938
30000000000,326,327,0.9695777994171624
30000000000,327,326,-0.9704069821415494
30000000000,326,339,-0.8090330294627546
30000000000,339,326,0.8832855188331565
30000000000,327,328,0.970483127429921
30000000000,328,327,-0.970451747146027
30000000000,327,340,-0.8985861747878006
30000000000,340,327,0.9681022958248918
30000000000,328,329,0.9707723581728626
30000000000,329,328,-0.9697013061164187
30000000000,328,341,-0.9851375550769493
30000000000,341,328,0.97972189205718
30000000000,329,330,0.9702031073977693
30000000000,330,329,-0.968803602728163
30000000000,329,342,-0.9592483722786033
30000000000,342,329,0.8851913245540668
30000000000,330,331,0.9692706874338458
30000000000,331,330,-0.9685438672789531
30000000000,330,343,-0.8725334911165469
30000000000,343,330,0.8028042322884384
30000000000,331,332,0.9687974370347048
30000000000,332,331,-0.9691650079790293
30000000000,331,344,-0.8053042710165418
30000000000,344,331,0.7925672064906127
30000000000,332,333,0.9692182060921948
30000000000,333,332,-0.9701472415628203
30000000000,332,345,-0.7902789156678406
30000000000,345,332,0.8429245487156021
30000000000,333,334,0.9701784854846484
30000000000,334,333,-0.9706556235370745
30000000000,333,346,-0.8467129638752419
30000000000,346,333,0.9282149942459461
30000000000,334,335,0.9708547135243464
30000000000,335,334,-0.9702668989532082
30000000000,334,347,-0.951395223300052
30000000000,347,334,0.9895163345212725
30000000000,335,336,0.9706715152703388
30000000000,336,335,-0.9693137604671662
30000000000,335,348,-0.9866514033022444
30000000000,348,335,0.9395899291446531
30000000000,336,337,0.9697747148817158
30000000000,337,336,-0.9686125571328869
30000000000,336,349,-0.9170352630325846
30000000000,349,336,0.8359961342133997
30000000000,325,337,-0.9687552407344516
30000000000,337,325,0.9689265857188201
30000000000,337,350,-0.8340000680104845
30000000000,350,337,0.7887278609000308
30000000000,338,339,0.9687684253106178
30000000000,339,338,-0.9691441676471148
30000000000,0,338,0.22921480797195268
30000000000,338,0,-0.22269222914382658
30000000000,339,340,0.9691407493847295
30000000000,340,339,-0.9700728668754065
30000000000,1,339,0.2929824345207093
30000000000,339,1,-0.18416093247946327
30000000000,340,341,0.9700615063880232
30000000000,341,340,-0.9705457267532922
30000000000,2,340,0.4056321329662092
30000000000,340,2,-0.22332942785459636
30000000000,341,342,0.9707396326452552
30000000000,342,341,-0.9701466865102552
30000000000,3,341,0.9202133852633443
30000000000,341,3,-0.8074955480411795
30000000000,342,343,0.9705827556574138
30000000000,343,342,-0.969218399602696
30000000000,4,342,0.30777509749824844
30000000000,342,4,-0.5010592311806468
30000000000,343,344,0.9697320006823467
30000000000,344,343,-0.9685602104190438
30000000000,5,343,0.183288774630017
30000000000,343,5,-0.3246793097492192
30000000000,344,345,0.9689334230776148
30000000000,345,344,-0.9687565962890659
30000000000,6,344,0.20453317785049302
30000000000,344,6,-0.2509420934886154
30000000000,345,346,0.9688966555062305
30000000000,346,345,-0.9696627209854811
30000000000,7,345,0.25899303819437053
30000000000,345,7,-0.19922360321005309
30000000000,346,347,0.9696746855942402
30000000000,347,346,-0.9705040085834739
30000000000,8,346,0.3375818452433211
30000000000,346,8,-0.18629836791792365
30000000000,347,348,0.9706010119733465
30000000000,348,347,-0.9705687045448528
30000000000,9,347,0.5508365397524095
30000000000,347,9,-0.35816227484091007
30000000000,348,349,0.9708781909750536
30000000000,349,348,-0.9698139455198334
30000000000,10,348,0.6516904379841426
30000000000,348,10,-0.8057040501508477
30000000000,349,350,0.9702730431282627
30000000000,350,349,-0.9688808421256806
30000000000,11,349,0.2096340633983658
30000000000,349,11,-0.3855482650829298
30000000000,338,350,-0.9685724652020824
30000000000,350,338,0.9692936638182296
30000000000,12,350,0.1871069856107612
30000000000,350,12,-0.284304738046352
40000000000,0,1,0.9687551180530714
40000000000,1,0,-0.9691615921636852
40000000000,0,13,0.6178151951127926
40000000000,13,0,-0.591321486890456
40000000000,1,2,0.969153702278287
40000000000,2,1,-0.9700900612016593
40000000000,1,14,0.7390833678060487
40000000000,14,1,-0.6486621215380396
40000000000,2,3,0.9700835698091967
40000000000,3,2,-0.970547637048574
40000000000,2,15,0.9208929262777554
40000000000,15,2,-0.83217990931457
40000000000,3,4,0.9707450681902341
40000000000,4,3,-0.9701305814735327
40000000000,3,16,0.9829475295220848
40000000000,16,3,-0.9929491059441924
40000000000,4,5,0.9705669373154922
40000000000,5,4,-0.9691938310210518
40000000000,4,17,0.795724196313735
40000000000,17,4,-0.891372078661694
40000000000,5,6,0.9697100578796417
40000000000,6,5,-0.9685580196143608
40000000000,5,18,0.6303357490724835
40000000000,18,5,-0.712987282198513
40000000000,6,7,0.9689283782331204
40000000000,7,6,-0.9687692531206503
40000000000,6,19,0.5936286288917626
40000000000,19,6,-0.6067607871403685
40000000000,7,8,0.9689029056176524
40000000000,8,7,-0.9696869557662844
40000000000,7,20,0.6673167850041866
40000000000,20,7,-0.6038043624273801
40000000000,8,9,0.9697005244667422
40000000000,9,8,-0.970513314126445
40000000000,8,21,0.8281835164380452
40000000000,21,8,-0.7266709174373345
40000000000,9,10,0.9706156130583391
40000000000,10,9,-0.9705598216610444
40000000000,9,22,0.9859239618388104
40000000000,22,9,-0.9370804297880331
40000000000,10,11,0.9708755550217061
40000000000,11,10,-0.9697910844386777
40000000000,10,23,0.905439421198997
40000000000,23,10,-0.9701074168422137
40000000000,11,12,0.9702531270629704
40000000000,12,11,-0.9688631989253107
40000000000,11,24,0.6974082869880632
40000000000,24,11,-0.797324484307655
40000000000,0,12,-0.9685694462862572
40000000000,12,0,0.969268756600502
40000000000,12,25,0.5963082837584733
40000000000,25,12,-0.6483604493689848
40000000000,13,14,0.9688543776838603
40000000000,14,13,-0.9696362193168562
40000000000,13,26,-0.7895605842942877
40000000000,26,13,0.8124592249474476
40000000000,14,15,0.9695983474567094
40000000000,15,14,-0.9704197633018222
40000000000,14,27,-0.8101881200722123
40000000000,27,14,0.885099999828744
40000000000,15,16,0.9704987722039912
40000000000,16,15,-0.9704417363688044
40000000000,15,28,-0.9008239224090467
40000000000,28,15,0.9694448955455016
40000000000,16,17,0.9707704292562123
40000000000,17,16,-0.9696802284238984
40000000000,16,29,-0.9858718544103391
40000000000,29,16,0.9786085148875668
40000000000,17,18,0.9701849825412119
40000000000,18,17,-0.9687847936864381
40000000000,17,30,-0.957703901577223
40000000000,30,17,0.8829661545018288
40000000000,18,19,0.969249117261825
40000000000,19,18,-0.9685424238094482
40000000000,18,31,-0.8708284215535629
40000000000,31,18,0.8018404685499155
40000000000,19,20,0.9687933859762812
40000000000,20,19,-0.9691867933215975
40000000000,19,32,-0.8044290928526562
40000000000,32,19,0.7930981188973433
40000000000,20,21,0.9692385906628276
40000000000,21,20,-0.9701648760249986
40000000000,20,33,-0.7906449433939485
40000000000,33,20,0.8443909254916424
40000000000,21,22,0.9701965543737546
40000000000,22,21,-0.9706581123039448
40000000000,21,34,-0.8486363700365653
40000000000,34,21,0.9300030544075769
40000000000,22,23,0.9708588082324262
40000000000,23,22,-0.9702479157704267
40000000000,22,35,-0.953300351411137
40000000000,35,22,0.9897848543186776
40000000000,23,24,0.9706557220258321
40000000000,24,23,-0.9692893115917676
40000000000,23,36,-0.986025349243459
40000000000,36,23,0.9374773794793552
40000000000,24,25,0.9697503902056558
40000000000,25,24,-0.9686020760974753
40000000000,24,37,-0.9152102892381618
40000000000,37,24,0.8342937405878869
40000000000,13,25,-0.9687818461326444
40000000000,25,13,0.9689111805588767
40000000000,25,38,-0.8326368166645759
40000000000,38,25,0.788527822618866
40000000000,26,27,0.9687631714822353
40000000000,27,26,-0.9691615790937144
40000000000,26,39,0.6179043216770806
40000000000,39,26,-0.5912330628610464
40000000000,27,28,0.9691537022783013
40000000000,28,27,-0.970090061201654
40000000000,27,40,0.7390835466599243
40000000000,40,27,-0.6486623772213508
40000000000,28,29,0.9700835683334342
40000000000,29,28,-0.9705476355285031
40000000000,28,41,0.9208929955949465
40000000000,41,28,-0.8321999613272802
40000000000,29,30,0.9707450681902364
40000000000,30,29,-0.9701318269009741
40000000000,29,42,0.9829475295220732
40000000000,42,29,-0.9929469144350256
40000000000,30,31,0.970568172168655
40000000000,31,30,-0.969198679850576
40000000000,30,43,0.7957510410380341
40000000000,43,30,-0.8913719865324323
40000000000,31,32,0.9697148809702315
40000000000,32,31,-0.9685502494597281
40000000000,31,44,0.6304043310015874
40000000000,44,31,-0.7130592298277862
40000000000,32,33,0.9689206490463659
40000000000,33,32,-0.9687767239479773
40000000000,32,45,0.5935393658404298
40000000000,45,32,-0.6069419348102298
40000000000,33,34,0.9689103382563963
40000000000,34,33,-0.9696869457618243
40000000000,33,46,0.6673978714443122
40000000000,46,33,-0.6038041026829363
40000000000,34,35,0.9697005262664675
40000000000,35,34,-0.970513315904514
40000000000,34,47,0.8281835164380585
40000000000,47,34,-0.7266709174374112
40000000000,35,36,0.9706156146252022
40000000000,36,35,-0.9705598232366074
40000000000,35,48,0.98592396183881
40000000000,48,35,-0.9370804297880228
40000000000,36,37,0.9708755552904065
40000000000,37,36,-0.9697910847159704
40000000000,36,49,0.9054394683078201
40000000000,49,36,-0.97010742931037
40000000000,37,38,0.9702531344160762
40000000000,38,37,-0.9688697923116879
40000000000,37,50,0.69740852720367
40000000000,50,37,-0.7973511085535826
40000000000,26,38,-0.9685775108092913
40000000000,38,26,0.9692753428021639
40000000000,38,51,0.5963909153896064
40000000000,51,38,-0.6484452510479178
40000000000,39,40,0.9688469420590441
40000000000,40,39,-0.9696362293064311
40000000000,39,52,-0.7896281361209435
40000000000,52,39,0.8124611384951895
40000000000,40,41,0.9695983474567346
40000000000,41,40,-0.9704205667904741
40000000000,40,53,-0.8101902400110089
40000000000,53,40,0.8851011929430613
40000000000,41,42,0.9704995757502219
40000000000,42,41,-0.9704421604061322
40000000000,41,54,-0.9008101877248357
40000000000,54,41,0.969445192763782
40000000000,42,43,0.9707708397395969
40000000000,43,42,-0.9696802289732877
40000000000,42,55,-0.9858754147276271
40000000000,55,42,0.9786072760366793
40000000000,43,44,0.9701849898835557
40000000000,44,43,-0.9687914009187745
40000000000,43,56,-0.9577043401119798
40000000000,56,43,0.883008091265464
40000000000,44,45,0.969255715592847
40000000000,45,44,-0.9685585659456174
40000000000,44,57,-0.8707813832456821
40000000000,57,44,0.8017911217915484
40000000000,45,46,0.9688094585549674
40000000000,46,45,-0.9691867671487544
40000000000,45,58,-0.8042996721943572
40000000000,58,45,0.7931000467967787
40000000000,46,47,0.9692385906628751
40000000000,47,46,-0.9701648760250101
40000000000,46,59,-0.7906471441539302
40000000000,59,46,0.8443924845675539
40000000000,47,48,0.9701965528958735
40000000000,48,47,-0.9706581108078551
40000000000,47,60,-0.8486382966310965
40000000000,60,47,0.9299760163373213
40000000000,48,49,0.9708588082324243
40000000000,49,48,-0.9702479157704317
40000000000,48,61,-0.9533008624939755
40000000000,61,48,0.9897848803630732
40000000000,49,50,0.9706557220258277
40000000000,50,49,-0.9692917336206917
40000000000,49,62,-0.9860254266900619
40000000000,62,49,0.9374755362568018
40000000000,50,51,0.9697528116028266
40000000000,51,50,-0.9686098260891226
40000000000,50,63,-0.9151945424633757
40000000000,63,50,0.8343140074902042
40000000000,39,51,-0.9687743886788022
40000000000,51,39,0.9689189174480628
40000000000,51,64,-0.8325787090662397
40000000000,64,51,0.7885916226393637
40000000000,52,53,0.9687631780553155
40000000000,53,52,-0.9691615856287066
40000000000,52,65,0.6179008748393033
40000000000,65,52,-0.5912733897680539
40000000000,53,54,0.9691537022782752
40000000000,54,53,-0.9700900612016575
40000000000,53,66,0.7390806850018684
40000000000,66,53,-0.6486582862926425
40000000000,54,55,0.970083569809195
40000000000,55,54,-0.9705475847237507
40000000000,54,67,0.9208918865165338
40000000000,67,54,-0.8321974224034092
40000000000,55,56,0.9707450191410321
40000000000,56,55,-0.9701293340877597
40000000000,55,68,0.9829487733468407
40000000000,68,55,-0.9929469021125003
40000000000,56,57,0.9705657036211388
40000000000,57,56,-0.9692035241993485
40000000000,56,69,0.7956943794415435
40000000000,69,56,-0.8913706967212359
40000000000,57,58,0.9697197076618519
40000000000,58,57,-0.9685502494597158
40000000000,57,70,0.6304690266655186
40000000000,70,57,-0.7130563806148538
40000000000,58,59,0.9689206345692242
40000000000,59,58,-0.9687767094843006
40000000000,58,71,0.5935351802060849
40000000000,71,58,-0.6067572509515806
40000000000,59,60,0.968910348307482
40000000000,60,59,-0.9696911443543366
40000000000,59,72,0.6673949528832757
40000000000,72,59,-0.6038004662623081
40000000000,60,61,0.9697047037992476
40000000000,61,60,-0.9705133141264453
40000000000,60,73,0.8282270305786869
40000000000,73,60,-0.726667286460857
40000000000,61,62,0.9706156124707717
40000000000,62,61,-0.9705599132131177
40000000000,61,74,0.9859238295843425
40000000000,74,61,-0.93708104201615
40000000000,62,63,0.9708756456894739
40000000000,63,62,-0.9697896284638076
40000000000,62,75,0.9054413531811649
40000000000,75,62,-0.9701082786431573
40000000000,63,64,0.9702516757017953
40000000000,64,63,-0.968863202609312
40000000000,63,76,0.697380303563037
40000000000,76,63,-0.7973488078866099
40000000000,52,64,-0.9685775176932265
40000000000,64,52,0.969268763496851
40000000000,64,77,0.5963044170497206
40000000000,77,64,-0.6483996085397212
40000000000,65,66,0.9688506613179462
40000000000,66,65,-0.9696362243116453
40000000000,65,78,-0.7895955271299275
40000000000,78,65,0.8124612002225098
40000000000,66,67,0.9695983474567182
40000000000,67,66,-0.9704205667904741
40000000000,66,79,-0.810190346008095
40000000000,79,66,0.8851121701850079
40000000000,67,68,0.9704995742878637
40000000000,68,67,-0.9704421589335239
40000000000,67,80,-0.9008102289393758
40000000000,80,67,0.9694452026710442
40000000000,68,69,0.9707708394449654
40000000000,69,68,-0.9696802286802995
40000000000,68,81,-0.9858754175825966
40000000000,81,68,0.9786072827075545
40000000000,69,70,0.9701849898835725
40000000000,70,69,-0.9687914009188106
40000000000,69,82,-0.9577043401119258
40000000000,82,69,0.8830080912654562
40000000000,70,71,0.9692556880813958
40000000000,71,70,-0.9685424099961725
40000000000,70,83,-0.8707813832454754
40000000000,83,70,0.801791121791556
40000000000,71,72,0.96879338597627
40000000000,72,71,-0.9691867933216165
40000000000,71,84,-0.8044311533882714
40000000000,84,71,0.7931003222111479
40000000000,72,73,0.9692385847051407
40000000000,73,72,-0.970164870100363
40000000000,72,85,-0.7906471441539438
40000000000,85,72,0.844392484567553
40000000000,73,74,0.9701965528958708
40000000000,74,73,-0.9706581377658874
40000000000,73,86,-0.84863841704317
40000000000,86,73,0.9299760663053018
40000000000,74,75,0.9708588324798076
40000000000,75,74,-0.9702480707080091
40000000000,74,87,-0.9532996599693884
40000000000,87,74,0.989785939006809
40000000000,75,76,0.9706558772453353
40000000000,76,75,-0.9692917340102172
40000000000,75,88,-0.9860249394687993
40000000000,88,75,0.9374752135431631
40000000000,76,77,0.9697528088008347
40000000000,77,76,-0.9686059498007468
40000000000,76,89,-0.9151946025492199
40000000000,89,76,0.8343049399761745
40000000000,65,77,-0.9687781188645855
40000000000,77,65,0.96891505050697
40000000000,77,90,-0.8326086516892394
40000000000,90,77,0.7885763301482018
40000000000,78,79,0.9687631747687765
40000000000,79,78,-0.9691600707660241
40000000000,78,91,0.6179043216769575
40000000000,91,78,-0.5912661281862283
40000000000,79,80,0.9691521884059809
40000000000,80,79,-0.9700900597242668
40000000000,79,92,0.7390668178933917
40000000000,92,79,-0.6486464816304031
40000000000,80,81,0.9700835690713154
40000000000,81,80,-0.9705475839643277
40000000000,80,93,0.9208929609363485
40000000000,93,80,-0.8321899353665327
40000000000,81,82,0.9707450191410331
40000000000,82,81,-0.9701293340877644
40000000000,81,94,0.9829489438615348
40000000000,94,81,-0.9929491054926589
40000000000,82,83,0.9705657036211345
40000000000,83,82,-0.9692035241993324
40000000000,82,95,0.7956972519912763
40000000000,95,82,-0.8914331205820897
40000000000,83,84,0.9697197076618688
40000000000,84,83,-0.9685502494597121
40000000000,83,96,0.6304726521237474
40000000000,96,83,-0.7130590398800581
40000000000,84,85,0.9689206345692721
40000000000,85,84,-0.9687767094843059
40000000000,84,97,0.5935391196262947
40000000000,97,84,-0.6069416991045282
40000000000,85,86,0.968910348307476
40000000000,86,85,-0.9696911443543236
40000000000,85,98,0.6673978714442855
40000000000,98,85,-0.603804102682901
40000000000,86,87,0.9697047037992564
40000000000,87,86,-0.9705125046923455
40000000000,86,99,0.8282291714527614
40000000000,99,86,-0.7266709174373495
40000000000,87,88,0.9706148083349917
40000000000,88,87,-0.9705599261743397
40000000000,87,100,0.9859191661979669
40000000000,100,87,-0.9370819743566461
40000000000,88,89,0.9708756584830648
40000000000,89,88,-0.9697903566812339
40000000000,88,101,0.9054432392689257
40000000000,101,88,-0.9701086511215554
40000000000,89,90,0.970252401524623
40000000000,90,89,-0.9688648482400545
40000000000,89,102,0.6973961063774305
40000000000,102,89,-0.7973510201570534
40000000000,78,90,-0.9685775176932384
40000000000,90,78,0.9692704110091385
40000000000,90,103,0.5963288935512834
40000000000,103,90,-0.6483975100478728
40000000000,91,92,0.9688497279969134
40000000000,92,91,-0.969635174433636
40000000000,91,104,-0.7896014287891914
40000000000,104,91,0.8124672570526631
40000000000,92,93,0.9695972997545873
40000000000,93,92,-0.9704201656430733
40000000000,92,105,-0.8101998688436206
40000000000,105,92,0.8851061435751294
40000000000,93,94,0.9704991758075219
40000000000,94,93,-0.970441738053036
40000000000,93,106,-0.9008164061612073
40000000000,106,93,0.9694433642320062
40000000000,94,95,0.9707704287092125
40000000000,95,94,-0.9696860579604615
40000000000,94,107,-0.9858718545886074
40000000000,107,94,0.9786085153039561
40000000000,95,96,0.970190783045693
40000000000,96,95,-0.9687913900989322
40000000000,95,108,-0.9576696574604145
40000000000,108,95,0.882966057972744
40000000000,96,97,0.9692557155928505
40000000000,97,96,-0.9685585659456319
40000000000,96,109,-0.870779924695229
40000000000,109,96,0.8018917530202224
40000000000,97,98,0.9688094585549455
40000000000,98,97,-0.96918676714879
40000000000,97,110,-0.804297799978081
40000000000,110,97,0.7929657060925601
40000000000,98,99,0.9692385966205114
40000000000,99,98,-0.970164881949598
40000000000,98,111,-0.7906450118683834
40000000000,111,98,0.8443909740007635
40000000000,99,100,0.9701965543737494
40000000000,100,99,-0.9706581392625898
40000000000,99,112,-0.8486362496242611
40000000000,112,99,0.9300308342461051
40000000000,100,101,0.9708588324798059
40000000000,101,100,-0.9702480707080108
40000000000,100,113,-0.9532991123720729
40000000000,113,100,0.9897837961565491
40000000000,101,102,0.9706558769770738
40000000000,102,101,-0.9692917337424086
40000000000,101,114,-0.9860248537794504
40000000000,114,101,0.9374773475007182
40000000000,102,103,0.9697528076625409
40000000000,103,102,-0.968605464263399
40000000000,102,115,-0.9151936463397253
40000000000,115,102,0.8343028841952205
40000000000,91,103,-0.968777191104673
40000000000,103,91,0.9689145687391947
40000000000,103,116,-0.8326106407886773
40000000000,116,103,0.7885740420140452
40000000000,104,105,0.9687621683638504
40000000000,105,104,-0.9691607333873172
40000000000,104,117,0.6178931666806962
40000000000,117,104,-0.591255122120352
40000000000,105,106,0.969152850704665
40000000000,106,105,-0.9700903475296888
40000000000,105,118,0.7390740752798541
40000000000,118,105,-0.6486621455084565
40000000000,106,107,0.9700838560440737
40000000000,107,106,-0.9705476357185133
40000000000,106,119,0.9208958307312703
40000000000,119,106,-0.8321886523611617
40000000000,107,108,0.9707450682831527
40000000000,108,107,-0.9701318269946115
40000000000,107,120,0.9829475291166015
40000000000,120,107,-0.9929469144068012
40000000000,108,109,0.9705681690686749
40000000000,109,108,-0.9691938278914081
40000000000,108,121,0.7957510410380482
40000000000,121,108,-0.89137198653243
40000000000,109,110,0.9697100690743746
40000000000,110,109,-0.968565777640355
40000000000,109,122,0.6303360080713521
40000000000,122,109,-0.7130594197755752
40000000000,110,111,0.9689361098126552
40000000000,111,110,-0.9687767094842954
40000000000,110,123,0.5937181353376114
40000000000,123,110,-0.6067605513942024
40000000000,111,112,0.9689103335654207
40000000000,112,111,-0.9696827458966947
40000000000,111,124,0.667397871444298
40000000000,124,111,-0.6038041026828949
40000000000,112,113,0.9696963421709452
40000000000,113,112,-0.9705141258307067
40000000000,112,125,0.8281377863686996
40000000000,125,112,-0.7266707964149661
40000000000,113,114,0.9706164188577402
40000000000,114,113,-0.9705598248121716
40000000000,113,126,0.9859287387132454
40000000000,126,113,-0.9370756718168345
40000000000,114,115,0.9708755551560566
40000000000,115,114,-0.9697903565427601
40000000000,114,127,0.905439421199007
40000000000,127,114,-0.9701074168422025
40000000000,115,116,0.9702524024442416
40000000000,116,115,-0.9688648491605741
40000000000,115,128,0.6973961270213364
40000000000,128,115,-0.7973510331218477
40000000000,104,116,-0.9685765077341963
40000000000,116,104,0.9692704084242527
40000000000,116,129,0.5963288452183204
40000000000,129,116,-0.6484027696336616
40000000000,117,118,0.9688487982716337
40000000000,118,117,-0.9696362230629456
40000000000,117,130,-0.7896118673456437
40000000000,130,117,0.8124612002225559
40000000000,118,119,0.969598347456733
40000000000,119,118,-0.9704201149847657
40000000000,118,131,-0.8101903636741795
40000000000,131,118,0.8851121801271667
40000000000,119,120,0.9704991220575303
40000000000,120,119,-0.9704421585391096
40000000000,119,132,-0.9008186812702721
40000000000,132,119,0.9694421622908633
40000000000,120,121,0.9707708397395978
40000000000,121,120,-0.9696802289732822
40000000000,120,133,-0.985875420259346
40000000000,133,120,0.9786087029282781
40000000000,121,122,0.970184989883561
40000000000,122,121,-0.9687914009187781
40000000000,121,134,-0.9577043401119759
40000000000,134,121,0.8830080912654565
40000000000,122,123,0.9692556880813749
40000000000,123,122,-0.9685424099961356
40000000000,122,135,-0.8707813832456688
40000000000,135,122,0.801894142273021
40000000000,123,124,0.9687933859763177
40000000000,124,123,-0.9691867933215961
40000000000,123,136,-0.8044311533881945
40000000000,136,123,0.7931003222110802
40000000000,124,125,0.9692385847051505
40000000000,125,124,-0.9701648701003679
40000000000,124,137,-0.790647437588871
40000000000,137,124,0.8443926924446186
40000000000,125,126,0.970196553585605
40000000000,126,125,-0.9706580305087598
40000000000,125,138,-0.8486384170431915
40000000000,138,125,0.9300317332843899
40000000000,126,127,0.9708587315251929
40000000000,127,126,-0.9702479129585438
40000000000,126,139,-0.9533046328652721
40000000000,139,126,0.9897859398747869
40000000000,127,128,0.9706557228064915
40000000000,128,127,-0.9692917343997199
40000000000,127,140,-0.9860254309743453
40000000000,140,127,0.9374752071473067
40000000000,128,129,0.969752805998847
40000000000,129,128,-0.9686059469976392
40000000000,128,141,-0.9151945875277975
40000000000,141,128,0.8343141043726772
40000000000,117,129,-0.9687762613589194
40000000000,129,117,0.968915054129106
40000000000,129,142,-0.8326086794125969
40000000000,142,129,0.7885918049551343
40000000000,130,131,0.9687631747687717
40000000000,131,130,-0.9691600707660012
40000000000,130,143,0.617900874839397
40000000000,143,130,-0.5912733897679902
40000000000,131,132,0.9691521899007924
40000000000,132,131,-0.9700906356473208
40000000000,131,144,0.7390641797303592
40000000000,144,131,-0.6486583502134567
40000000000,132,133,0.9700841436981849
40000000000,133,132,-0.9705476359085227
40000000000,132,145,0.9208976780939662
40000000000,145,132,-0.8321875153866498
40000000000,133,134,0.970745071074355
40000000000,134,133,-0.9701293369959597
40000000000,133,146,0.9829473464104823
40000000000,146,133,-0.9929469016885568
40000000000,134,135,0.9705657036211353
40000000000,135,134,-0.9691938341506484
40000000000,134,147,0.7956943794415481
40000000000,147,134,-0.891370696721267
40000000000,135,136,0.9697100466848372
40000000000,136,135,-0.9685502494597158
40000000000,135,148,0.6303318640898291
40000000000,148,135,-0.7130563806144952
40000000000,136,137,0.9689206635234797
40000000000,137,136,-0.96877673841162
40000000000,136,149,0.5935351802064593
40000000000,149,136,-0.6067572509516891
40000000000,137,138,0.9689103282052429
40000000000,138,137,-0.9696827405508486
40000000000,137,150,0.667394535946716
40000000000,150,137,-0.6037999467742204
40000000000,138,139,0.9696963385584747
40000000000,139,138,-0.970512504692351
40000000000,138,151,0.8281357163348239
40000000000,151,138,-0.7266672864608174
40000000000,139,140,0.9706148074468329
40000000000,140,139,-0.9705599252818632
40000000000,139,152,0.9859190297875667
40000000000,152,139,-0.9370748347345711
40000000000,140,141,0.9708756584830656
40000000000,141,140,-0.9697896283600829
40000000000,140,153,0.9054418378038438
40000000000,153,140,-0.9701070427956664
40000000000,141,142,0.9702516757017893
40000000000,142,141,-0.9688632026093082
40000000000,141,154,0.6973802435069814
40000000000,154,141,-0.7973487701706773
40000000000,130,142,-0.9685775176932317
40000000000,142,130,0.9692687634968161
40000000000,142,155,0.5963044170494674
40000000000,155,142,-0.6483996085396524
40000000000,143,144,0.9688506613179193
40000000000,144,143,-0.9696362243116402
40000000000,143,156,-0.7895954565122844
40000000000,156,143,0.8125254504722875
40000000000,144,145,0.969598347456733
40000000000,145,144,-0.9704201652052961
40000000000,144,157,-0.8101903813403465
40000000000,157,144,0.8851012724840691
40000000000,145,146,0.9704991726734628
40000000000,146,145,-0.9704421589335219
40000000000,145,158,-0.9008177146752212
40000000000,158,145,0.9694452026710362
40000000000,146,147,0.9707708397395974
40000000000,147,146,-0.969680228973293
40000000000,146,159,-0.9858754202593476
40000000000,159,146,0.9786084378119901
40000000000,147,148,0.9701849898835722
40000000000,148,147,-0.9687914009187844
40000000000,147,160,-0.9577043693475435
40000000000,160,147,0.8829879446846146
40000000000,148,149,0.9692556880813559
40000000000,149,148,-0.9685424099961453
40000000000,148,161,-0.8707813832457244
40000000000,161,148,0.8018426364828859
40000000000,149,150,0.9687933859763209
40000000000,150,149,-0.9691867933215818
40000000000,149,162,-0.8044311533881444
40000000000,162,149,0.7931003222114212
40000000000,150,151,0.9692385847051697
40000000000,151,150,-0.9701648701003587
40000000000,150,163,-0.7906474375888358
40000000000,163,150,0.8443926924446131
40000000000,151,152,0.9701965535856126
40000000000,152,151,-0.9706580305087589
40000000000,151,164,-0.8486384170431971
40000000000,164,151,0.930031733284435
40000000000,152,153,0.970858731525194
40000000000,153,152,-0.9702479129585415
40000000000,152,165,-0.9533046328652665
40000000000,165,152,0.9897859398747917
40000000000,153,154,0.9706557220258275
40000000000,154,153,-0.9692917336206841
40000000000,153,166,-0.9860254309743446
40000000000,166,153,0.937475207147303
40000000000,154,155,0.9697528116028249
40000000000,155,154,-0.9686059526038258
40000000000,154,167,-0.9151946325921728
40000000000,167,154,0.8342958075246558
40000000000,143,155,-0.9687781188645992
40000000000,155,143,0.9689150505069812
40000000000,155,168,-0.8326086516892683
40000000000,168,155,0.7885917684919916
40000000000,156,157,0.9687551180530607
40000000000,157,156,-0.9691615921636632
40000000000,156,169,0.6178147354925632
40000000000,169,156,-0.5912328121765965
40000000000,157,158,0.9691536992903964
40000000000,158,157,-0.9700900582468692
40000000000,157,170,0.7390831889523349
40000000000,170,157,-0.6486618658550654
40000000000,158,159,0.9700835683334404
40000000000,159,158,-0.9705476257240508
40000000000,158,171,0.9208928916191812
40000000000,171,158,-0.8321897766797927
40000000000,159,160,0.9707450590926491
40000000000,160,159,-0.9701305815671935
40000000000,159,172,0.9829477833533928
